sitio_web,tipo,fecha_view,descripcion,nombre_id,precio,direccion,puntuacion,calficacion_tx,ciudad,n_habitaciones
https://www.booking.com/hotel/ec/rincon-familiar.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=113469205_289907624_2_1_0&highlighted_blocks=113469205_289907624_2_1_0&matching_block_id=113469205_289907624_2_1_0&sr_pri_blocks=113469205_289907624_2_1_0__4420&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Rincón Familiar Hostel Boutique! To save at this property, all you have to do is sign in.Rincón Familiar Hostel Boutique is a colonial-style house built in 1720, considered a heritage construction, offers accommodations in Quito, only 100 m from the Plaza Grande. Guests can enjoy the property's patio and terrace, offering views of the Panecillo. There is free high speed WiFi access.Rooms at Rincón Familiar Hostel Boutique feature a colonial-style decor, parquet floors, a wardrobe, a flat-screen TV and a private or shared bathroom with towels.Guests can enjoy American Breakfast at the cafe or taste local food. There is also an on-site snack bar.Bolivar Theater is 100 m from Rincón Familiar Hostel Boutique, while Sucre Theater is 500 m away. The nearest airport is Mariscal Sucre Airport, 12 mi from the property. Airport shuttles can be arranged for additional charges. ",Rincón Familiar Hostel Boutique,44,"Flores N3-49 entre Sucre y Junín, Centro Histórico, 170130 Quito, Ecuador–Excellent location – show map",4.2, Very Good,quito,2
https://www.booking.com/hotel/ec/boutique-portal-de-cantua-a.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=35287501_95807908_0_41_0&highlighted_blocks=35287501_95807908_0_41_0&matching_block_id=35287501_95807908_0_41_0&sr_pri_blocks=35287501_95807908_0_41_0__5328&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Hotel Boutique Portal de Cantuña! To save at this property, all you have to do is sign in.Styled with baroque-inspired gilded moldings and elegant furniture, the hotel is in Quito’s historic district, only 20 m from San Francisco Square. Guests can enjoy the hot tub, and a charming colonial style courtyard with a vaulted glass ceiling.Hotel Boutique Portal de Cantuña has plenty of spacious Spanish galleries decorated with plants and ceramic objects. Common areas have free Wi-Fi.Portal de Cantuña offers rooms with flat-screen TV and private bathrooms with showers, bathrobes and toiletries. Some rooms have views of the courtyard and are styled with exposed red bricked walls and colorful tapestries.An breakfast with tropical fruit can be enjoyed daily.Quito’s business area is a 15 minute drive from the hotel. Shuttles to Mariscal Sucre Airport, a 30 minute drive, can be arranged. ",Hotel Boutique Portal de Cantuña,53,"Bolivar Oe6-105 y cuenca, Centro Histórico, 170515 Quito, Ecuador–Excellent location – show map",4.15, Very Good,quito,2
https://www.booking.com/hotel/ec/ventanal-de-bellavista.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=155343302_88364357_2_41_0&highlighted_blocks=155343302_88364357_2_41_0&matching_block_id=155343302_88364357_2_41_0&sr_pri_blocks=155343302_88364357_2_41_0__4631&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Hotel Bellavista Quito! To save at this property, all you have to do is sign in.Located in a commercial area, 5 minutes from La Carolina Park, Hotel Bellavista Quito offers free WiFi accommodations in Quito. Guests can enjoy the on-site restaurant and unwind in the garden. Free private parking is available on site.Rooms at Hotel Bellavista Quito are equipped with a flat-screen TV, a work desk and private bathroom with free toiletries.A continental or American breakfast is served daily.There is a 24-hour front desk at the property where guests can ask for guided tours. An airport shuttle is available for an additional surcharge.There is a shared lounge where guests can enjoy a coffee or a drink and there is a children´s playground.Papallacta is 43 mi from Hotel Bellavista Quito, while Tababela is 22 mi from the property. Mariscal Sucre Airport is 25 mi away. ",Hotel Bellavista Quito,46,"Pasaje Lafayette N32-51 y Calle Bosmediano - A 2 cuadras de Ecuavisa Canal 8, 170122 Quito, Ecuador–Great location - show map",4.05, Very Good,quito,2
https://www.booking.com/hotel/ec/wyndham-garden-quito.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=26949713_285737265_2_1_0&highlighted_blocks=26949713_285737265_2_1_0&matching_block_id=26949713_285737265_2_1_0&sr_pri_blocks=26949713_285737265_2_1_0__6930&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Wyndham Garden Quito! To save at this property, all you have to do is sign in.Located in Quito, a 8-minute walk from La Carolina Park, Wyndham Garden Quito has accommodations with a restaurant, free private parking and a bar. Among the facilities at this property are a 24-hour front desk and room service, along with free WiFi throughout the property. The hotel has family rooms.All rooms at the hotel come with a seating area, a flat-screen TV with satellite channels, a safety deposit box and a private bathroom with a shower, a hairdryer and free toiletries. At Wyndham Garden Quito all rooms have bed linen and towels.Continental and à la carte breakfast options are available every morning at the accommodation.Popular points of interest near Wyndham Garden Quito include Centro Comercial Iñaquito, Quicentro Shopping Mall and Equinoctial Technologic University. The nearest airport is Quito Mariscal Sucre International Airport, 37 km from the hotel. ",Wyndham Garden Quito,69,"Alemania E5-103 y Republica, 170150 Quito, Ecuador–Excellent location – show map",4.5, Wonderful,quito,2
https://www.booking.com/hotel/ec/reina-isabel.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=34454701_221196700_0_41_0&highlighted_blocks=34454701_221196700_0_41_0&matching_block_id=34454701_221196700_0_41_0&sr_pri_blocks=34454701_221196700_0_41_0__7320&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Hotel Reina Isabel! To save at this property, all you have to do is sign in.This chic hotel with spa and brand new gym facilities is located in the heart of the lively Mariscal district. All rooms offer city views and free WiFi.Air-conditioned rooms at Reina Isabel are elegantly styled with parquet floors, upholstered chairs and an earth-toned palette. The suites have iPod docking stations and some of them have hot tubs.At Hotel Reina Isabel guests workout in the fully-equipped fitness facilities without charge.Shuttles to the airport can be arranged. Car rental is also available.. Lumo Restaurant offers international cuisine and room service. Hotel Reina Isabel features a wide variety of the best labels of wines and liquors specially selected and conserved at controlled temperature in our cellar.El Ejido Park is 6 blocks away. Quito’s historical center is 3.1 mi away. Hotel Reina Isabel is 25 mi from  Mariscal Sucre Airport. ",Hotel Reina Isabel,73,"AV. AMAZONAS N23-44 Y VEINTIMILLA, 170150 Quito, Ecuador–Great location - show map",4.45, Excellent,quito,2
https://www.booking.com/hotel/ec/edificio-tofino.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=335327808_270324585_2_2_0&highlighted_blocks=335327808_270324585_2_2_0&matching_block_id=335327808_270324585_2_2_0&sr_pri_blocks=335327808_270324585_2_2_0__4940&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Edificio Tofino! To save at this property, all you have to do is sign in.Located in Quito, Edificio Tofino offers accommodations with a patio or a balcony, free WiFi and flat-screen TV, as well as a restaurant and a fitness center.There's a private bathroom with shower and a hairdryer in each unit, along with free toiletries.The apartment offers a continental or à la carte breakfast.A grill can be found at Edificio Tofino, along with a terrace.Popular points of interest near the accommodation include Centro Comercial Iñaquito, La Carolina Park and Quicentro Shopping Mall. The nearest airport is Quito Mariscal Sucre International Airport, 37 km from Edificio Tofino. ",Edificio Tofino,49,"Avenida 10 de Agosto Edificio Tofino, 170521 Quito, Ecuador–Excellent location – show map",4.55, Wonderful,quito,2
https://www.booking.com/hotel/ec/mercure-grand-alameda-quito.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=25234317_94367042_2_42_0&highlighted_blocks=25234317_94367042_2_42_0&matching_block_id=25234317_94367042_2_42_0&sr_pri_blocks=25234317_94367042_2_42_0__7716&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Mercure Alameda Quito! To save at this property, all you have to do is sign in.Mercure Hotel Alameda is located just steps away from the Artisan Market on Quito’s showcase shopping street, Avenida Amazonas, within the district of Mariscal Sucre.All guest rooms at Mercure Hotel Alameda feature a satellite TV and an private bathroom. In addition, the bedrooms all have WiFi connectivity and a safety-deposit box.The property starts breakfast service at 06:00 and offers a coffee station throughout the morning. Restaurant Spicy is the hotel’s elegant dining establishment, serving a varied menu of local and international cuisine. A French bakery is also available. There are also many restaurants within a few minutes’ walk of the hotel.Guests can make use of Mercure Hotel Alameda's 24-hour business center, 8 event halls or leisure facilities, which includes a fitness center. The hotel is local close to many sites of cultural interest, including the Casa de Cultura Ecuatoriana which is 5 minutes’ walk away.The hotel is 22 mi from Mariscal Sucre International Airport. Free on-site parking is available. Mercure Hotel can arrange airport shuttle for a surcharge. ",Mercure Alameda Quito,77,"Roca E4-122 y Av. Amazonas, 170150 Quito, Ecuador–Great location - show map",4.1, Very Good,quito,2
https://www.booking.com/hotel/ec/ibis-quito.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=432406502_246094429_2_41_0&highlighted_blocks=432406502_246094429_2_41_0&matching_block_id=432406502_246094429_2_41_0&sr_pri_blocks=432406502_246094429_2_41_0__7200&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at ibis Quito! To save at this property, all you have to do is sign in.Located in Quito, at 701 m from Carolina Park; Ibis Quito provides accommodations with a restaurant, free private parking, a fitness center and a bar. With a shared lounge, the 3-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom. The accommodations offers a 24-hour front desk, a business corner and organizing tours for guests.At the hotel, each room comes with a wardrobe. At Ibis Quito every room comes with a desk and a flat-screen TV.Guests at the accommodations can enjoy a continental or a buffet breakfast.La Carolina Park is 701 m from Ibis Quito, while El Ejido Park Art Fair is 1.8 mi away ",ibis Quito,72,"Avenida Diego De Almagro E8 19 Y Bello Horizonte, 170518 Quito, Ecuador–Excellent location – show map",4.45, Excellent,quito,2
https://www.booking.com/hotel/ec/6d.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=722538401_362316189_2_0_0&highlighted_blocks=722538401_362316189_2_0_0&matching_block_id=722538401_362316189_2_0_0&sr_pri_blocks=722538401_362316189_2_0_0__7000&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at 9D Hotel! To save at this property, all you have to do is sign in.Featuring a terrace, 9D Hotel offers accommodations in Quito, 2.3 km from La Carolina Park and 2.7 km from Atahualpa Olympic Stadium. This 4-star hotel offers a concierge service and a tour desk. The property provides a fitness center, a 24-hour front desk and free WiFi throughout the property.All rooms in the hotel are equipped with an electric tea pot. 9D Hotel has some rooms that feature a safety deposit box, and the rooms come with a private bathroom and a desk. At the accommodation rooms contain a closet and a flat-screen TV.An American breakfast is available every morning at 9D Hotel.A business center and vending machines with drinks and snacks are available on site at the hotel.Centro Comercial Iñaquito is 2.9 km from 9D Hotel, while El Ejido Park is 1.8 km from the property. The nearest airport is Quito Mariscal Sucre International, 32.2 km from the accommodation, and the property offers a paid airport shuttle service. ",9D Hotel,70,"Avenida 6 de Diciembre Avenida 6 de Diciembre N26-112 y San Ignacio, 170517 Quito, Ecuador–Great location - show map",4.4, Excellent,quito,2
https://www.booking.com/hotel/ec/nh-collection-quito.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=25217806_108453268_0_0_0&highlighted_blocks=25217806_108453268_0_0_0&matching_block_id=25217806_108453268_0_0_0&sr_pri_blocks=25217806_108453268_0_0_0__9200&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at NH Collection Quito Royal! To save at this property, all you have to do is sign in.Located 1.9 mi from the historic center of Quito and near the World Trade Center, this hotel features luxurious accommodations with a health club, free WiFi and free breakfast options starting a 2:30 for guests departing early. Mariscal Sucre International Airport is 27 mi away.The rooms at the NH Collection Royal Quito are modernly decorated. All are air-conditioned and feature a flat-screen cable TV, a coffee machine and a work desk. Some rooms views of Quito.NH Collection Royal Quito's health club provides a variety of massage treatments. Total work out can be done in the well-equipped gym.NH Collection Royal Quito can organize events for up to 200 guests. It is conveniently located within a variety of restaurants and the city's financial center. The property offers an a la carte lunch and dinner service.Café Royal serves Ecuadorian and international cuisine. Trader's Bar is a nice place to relax while enjoying a drink, during the evening. Room service is available 24/7 and free parking is possible on site. An airport shuttle can be arranged for an additional cost. ",NH Collection Quito Royal,92,"Luis Cordero 444 Y Av. 12 De Octubre, La Floresta, 170150 Quito, Ecuador–Excellent location – show map",4.25, Very Good,quito,2
https://www.booking.com/hotel/ec/yumbo-imperial.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=108711202_184422779_2_2_0&highlighted_blocks=108711202_184422779_2_2_0&matching_block_id=108711202_184422779_2_2_0&sr_pri_blocks=108711202_184422779_2_2_0__1071&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Hostal Yumbo Imperial! To save at this property, all you have to do is sign in.Hostal Yumbo Imperial is located 2 minutes’ walk from Quito Cathedral and 100 m from Casa Sucre Museum. It features Colonial architecture and free WiFi access.The rooms come with colorful décor and wooden floors and ceilings. The bathrooms are either private or shared and come with free toiletries and shower. A TV is included in the rooms with private bathroom facilities. Guests can enjoy stunning views of the city.At Hostal Yumbo Imperial you will find a 24-hour front desk, a terrace with views of the city and a shared kitchen. Other facilities offered at the property include a shared lounge, a tour desk and luggage storage.The hotel is 300 m from Bolivar Theater, 400 m from City Museum and 751 m from Colonial Art Museum. Quito Mariscal Sucre International Airport is 28 mi away. ",Hostal Yumbo Imperial,11,"C/ Guayaquil N2-49 entre Bolivar y Sucre, Centro Histórico, 170401 Quito, Ecuador–Excellent location – show map",4.25, Very Good,quito,2
https://www.booking.com/hotel/ec/finlandia-quito.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=32258504_347833927_2_41_0&highlighted_blocks=32258504_347833927_2_41_0&matching_block_id=32258504_347833927_2_41_0&sr_pri_blocks=32258504_347833927_2_41_0__8250&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Hotel Finlandia! To save at this property, all you have to do is sign in.Featuring modern facilities and warm décor, the Hotel Finlandia has rooms with free Wi-Fi and plasma TVs in the financial district. Breakfast is served, and there is a restaurant. The historic center is a 20-minute drive away.Decorated in lively colors, the rooms at the Finlandia Hotel feature large windows, which make them very bright. All of them have work desks. A free bottle of water awaits guests in the rooms.A breakfast buffet, including a variety of yogurts, breads, juices and fruits, is served in a picturesque breakfast room. There is a restaurant which serves international dishes, and drinks can be ordered at the bar.Guests can unwind in the wicker armchairs of the inner terrace, or enjoy themselves by reading a book in the soft leather armchairs in the lounge.Free parking is available. The Hotel Finlandia is just over 1.6 km from Quito’s bullring, and a 3-minute walk from the Quicentro mall. The Mariscal Sucre Airport is a 45-minute drive away. ",Hotel Finlandia,83,"Finlandia 32-129, 170102 Quito, Ecuador–Excellent location – show map",4.4, Excellent,quito,2
https://www.booking.com/hotel/ec/park-inn-by-radisson-quito.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=438639101_134339977_2_1_0&highlighted_blocks=438639101_134339977_2_1_0&matching_block_id=438639101_134339977_2_1_0&sr_pri_blocks=438639101_134339977_2_1_0__6300&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Park Inn by Radisson Quito! To save at this property, all you have to do is sign in.Located 0.7 mi from El Ejido Park, Park Inn by Radisson Quito in Quito features a fitness center and terrace. The property is also 1.9 mi away from La Carolina Park. Sucre Theater is 1.9 mi away and Iñaquito Mall is 2.1 mi from the hotel.Guest rooms in the hotel are fitted with a coffee machine. Every room is equipped with a private bathroom, while selected rooms have a kitchenette with a microwave. At Park Inn by Radisson Quito each room includes a flat-screen TV with satellite channels.Guests at the accommodations can enjoy an American buffet breakfast. There is an on-site restaurant, which serves a variety of International and American dishes and also offers vegetarian options.A business center is at guests' disposal at Park Inn by Radisson Quito. Speaking English and Spanish at the 24-hour front desk, staff are always at hand to help.Atahualpa Olympic Stadium is 2.3 mi from the hotel. ",Park Inn by Radisson Quito,63,"Avenida Reina Victoria y Calama Esquina, 170150 Quito, Ecuador–Great location - show map",4.25, Very Good,quito,2
https://www.booking.com/hotel/ec/boutique-casona-d-39-alameda.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=442331421_328389246_2_1_0&highlighted_blocks=442331421_328389246_2_1_0&matching_block_id=442331421_328389246_2_1_0&sr_pri_blocks=442331421_328389246_2_1_0__9880&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at Hotel Casona 1914! To save at this property, all you have to do is sign in.Located in Quito, Hotel Casona 1914 offers accommodations with a patio or a balcony, free WiFi and flat-screen TV, as well as a restaurant and a shared lounge.There's a private bathroom with shower in some units, along with bathrobes, slippers and a hairdryer.Continental and American breakfast options are available daily at the bed and breakfast.Guests can use the business center to work or head for a sightseeing trip organized by the tour desk.Hotel Casona 1914 features a grill, garden and sun terrace.Popular points of interest near the accommodation include Sucre Theater, El Ejido Park and Bolivar Theater. The nearest airport is Quito Mariscal Sucre International, 33.8 km from Hotel Casona 1914, and the property offers a paid airport shuttle service. ",Hotel Casona 1914,99,"Av. Gran Colombia N11-274 y Briceño, Centro Histórico, 170130 Quito, Ecuador–Excellent location – show map",4.85, Exceptional,quito,2
https://www.booking.com/hotel/ec/casa-baquedano.html?label=gen173nr-1FCAQoggJCDHNlYXJjaF9xdWl0b0gzWARoQYgBAZgBMbgBGcgBDNgBAegBAfgBA4gCAagCA7gC_pfdmgbAAgHSAiQ4YjFmZjkxZS1mNDA0LTQ2ODMtOTRhNC03NTZmMWIxOGI3YjLYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2022-12-22&checkout=2022-12-23&dest_id=-932573&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=fa5ca2329ba80009&srepoch=1671318245&all_sr_blocks=444644002_138954527_2_1_0&highlighted_blocks=444644002_138954527_2_1_0&matching_block_id=444644002_138954527_2_1_0&sr_pri_blocks=444644002_138954527_2_1_0__4361&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl,hotel,2022-12-17,"You're eligible for a Genius discount at TERRA PREMIUM Hostal Boutique! To save at this property, all you have to do is sign in.Located in Quito, within less than 0.6 mi of El Ejido Park and a 20-minute walk of El Ejido Park Art Fair,  Terra Premium Hostal Boutique features accommodations with a bar and free WiFi throughout the property as well as free private parking for guests who drive. Boasting family rooms, this property also provides guests with a terrace. The accommodations offers a 24-hour front desk, a concierge service and organizing tours for guests.At the hotel, rooms are fitted with a wardrobe, a flat-screen TV, a private bathroom, bed linen and towels. All rooms are fitted with a safety deposit box, while certain rooms come with a balcony and others also boast city views.Terra Premium Hostal Boutique offers a continental or buffet breakfast.Sucre Theater is 1.8 mi from the accommodations, while La Carolina Park is 2.2 mi from the property. ",TERRA PREMIUM Hostal Boutique,44,"Baquedano E6-05 y Juan León Mera, 170143 Quito, Ecuador–Excellent location – show map",4.6, Wonderful,quito,2
